,class,text
30337,5,Tyler: Bedrock harder than a motherfucking Flintstone Me: MAKING CRACK ROCKS OUTTA PUSSY NIGGA FISHBONES https://t.co/tyxlmjTGtD
30340,5,@Olli825 @ColdenGekko @Chimchxr Lmfao I’m bout go Ben 10 on this nigga at the event 😂😂 https://t.co/ZRUbnikLlK
30343,5,Nigga know 4L gang go psycho🤪 https://t.co/9rpG3jPyPe
30344,16,We heard you talking about crystal. Get out of our life #cunt #bitch. Otherwise we Weill do crystal. Loser Launch. https://t.co/TlXrN86CUu
30352,16,"Redneck dad, hard dick https://t.co/tag1ynfQSH"
30354,5,Three retweets and I slap this nigga. @JoloFieldz_234 https://t.co/lIXauigbSa
30356,6,This faggot begs to be exposed to his straight facebook friend! https://t.co/SxFjWUjcGY
30357,16,I'm listening to Soft Cell. While some cunt is trying to get to sleep for work tomorrow. https://t.co/aLbzzl7V6v
30358,6,"//PROOF I EXIST   I look good , for a communist faggot . https://t.co/foKwFeHpeG"
30363,6,"@JacobAWohl Fuck you, FAGGOT!! https://t.co/GNvrFMheiM"
30365,5,@StephGummy @quidd taehyung said nigger rights now and whites electric chair !! https://t.co/PVYTqs7Zn3
30367,5,Real nigga since a shitty diaper #ONGOD https://t.co/pY7aFyY4kj
30368,5,you think you smart though nigger = 42 | slavery = 42 https://t.co/DFbEETMa52
30372,5,this nigger really pussy.. who he scaring https://t.co/WtC1SDKjST
30374,16,Via: https://t.co/idpU8tFyd7 Solo babe Eve Angel removes denim skirt and pantyhose before spreading twat... https://t.co/9QYaklyty5
30376,5,@missleem Can't a nigga try... https://t.co/kyDPfL3aQj
30377,16,Horny cunt Barbie!!! https://t.co/cWY5r2eBDN
30378,16,Congratulations nigga you a daddy 🤣🤣 https://t.co/oh3WsPYDUI
30380,20,@NadaTW1 @JuliaHB1 Retard 😂😂😂 stop projecting. You are a lier or you don’t know your own religion. 9 is a child 👍🏻 https://t.co/KJpFsUqHVl
30389,16,Not to be a cunt but me @ the idea of end of year award show mass voting this year- https://t.co/E4SNb5YsXI
30395,5,@adrisuxattbass @zSwantzYBabY That Nigga had me like https://t.co/4JwM4soQC9
30405,6,@m_njoon ok faggot  https://t.co/WQxVzuSvg3
30406,5,Rings chop young Nigger  am On The Way . https://t.co/8jocoOJFpS
30407,5,He’s looking at the lyrics on his phone jajsw obvious twat https://t.co/lpdarICgpO
30408,6,she carries the dyke community in her back https://t.co/FLWmLOTtr4
30413,5,@GregoryGerard14 @eugenegu @realDonaldTrump You don't have to be poor to be white trash. https://t.co/fRvSimFP6f
30429,6,@20ymasterforfa1  I am a proud faggot expose me https://t.co/Es7cGKZdaE
30430,5,@yixjoon @yeathatssid the nigger agenda https://t.co/s0YVy2YnPa
30433,16,extreme gangbang free movies hentai lesbian hot cunt lesbian breastfeeding muslim young anal netherlands   https://t.co/uAn5ZRiZPx
30434,6,a straight guy called me faggot in front of all my friends https://t.co/zBaCXJKbmY
30448,5,I love how Michelle be checkin Paul Pierce at the front door 😂 keep your hands to yourself nigga @paulpierce34 https://t.co/C9sNRZ1qYP
30451,5,@atlvsx @SoloNatiive @itsenpai Your not cute nigga https://t.co/irKt2KEDBq
30457,5,@newlon_sam @wusf Can someone help this redneck find his other Lucky Charms. He looks desperate https://t.co/tHEpUYVMOI
30463,16,@joncoopertweets Collins is a f*cking lying twat waffle. https://t.co/glfvAay7lS
30476,5,@ZykeeTV shut up nigger https://t.co/kVcwP0dep5
30477,16,Got His Bitch On My Dick Cause She See A Nigga Comin Up 🦍🔥☀️ https://t.co/eYM7VNeurH
30482,6,@5thRosa dude had no chance. other dude is a faggot throwing a smack tho https://t.co/iwYYzFIbnv
30483,16,First day of spring bringing my white trash Filionaire out #NewProfilePic https://t.co/bZIJsw85Fp
30496,5,@selfmadesouljaa But this nigga act like it’s any activity in weak ass Delaware https://t.co/OcpVXk2cjf
30500,16,@offensing This is me nigga https://t.co/lnrAPIhrjQ
30502,5,@_Cooliee @lifeofnets nigger. fuck you. https://t.co/kbVH3KQkox
30504,5,@j0nathannavarr0 @007Swaq Heard this nigga eats alone at wings and philly 🚶🏻‍♂️🤦‍♂️ https://t.co/syFVKio170
30509,5,@StayFr02ty NIGGER 2 https://t.co/CpZw6Xoofr
30515,16,"@realDonaldTrump Proof, you ignorant twat? You have none because this isn't true.  Just Shut Up! https://t.co/029MbuqodS"
30519,6,@IFUCCINHATEU not if she a dyke https://t.co/fiiav3I9SC
30523,5,@runwayrih That's what he gets for singing One less lonely nigger https://t.co/61JghHbw2y
30529,6,"""Eminem is saying FAGGOT again!""   Me: https://t.co/lKLxmiQ9RM"
30530,5,@EricTrump @CNN @MSNBC @NBCNews @ABC @CBS @nytimes @washingtonpost Your family is still white trash!!! https://t.co/fXdqdBEosW
30537,5,NEVER SURRENDER @TS1Crew @TS1Bogor https://t.co/tdrhDqgy6U
30549,6,"Look there, a faggot! https://t.co/uOjayfmr7E"
30560,5,@RobertWhorry How that nigga gonna wake up. https://t.co/iRs8IIbFuO
30565,5,@Jeaniebonotex Sure Trailer Trash Tina. That meth really has you hyped up. 🥴🥴 https://t.co/aeuuyGjOhy
30566,5,@HBCUfessions NIGGA!!!!! STFU AND ENJOY THE HEAD DAMN!!! https://t.co/daZhvOgzx6
30567,16,Cunt some bitch just whipped her tit out in the plane to feed her baby fr tho like wtf go to the bathroom https://t.co/YD6dn5aNFl
30570,16,@Nerd_Nobain @lushsux @RiceTesticles Lmao. The mad cunt actually did it 😃 fucking legend. https://t.co/ewR8Ya8fXb
30576,6,which faggot is gonna worsship? https://t.co/ZKg87MWhlA
30584,5,This album really this nigga best lol https://t.co/IVVKmItciA
30587,6,big dyke energy https://t.co/b1PxvmRWCz
30594,5,Mi one nd only ratile poi poi....... Dis nigger is the best.... Man mic u https://t.co/apVFrsa6vq
30595,6,@Iesteria if u dont give it to me ill tell everyone u called me a wetback dyke.... https://t.co/z9c2WXaMri
30596,6,Like father like son. Retweet if youre a secret married faggot who loves to please black men https://t.co/k8TDTcoAUL
30606,6,@saranotnice @nazwrld She even made @Harry_Styles look like a preschool dyke teacher omfggg https://t.co/YekDw5QzSk
30607,16,Sit and wait for the dick like a good Faggot https://t.co/m38Wapn2Tz
30608,5,This my nigga y’all https://t.co/WGwuEkADwY
30611,5,"Only real niggers know this.   U.R.A.R  If you know it, mah nigger, you are a Gee. https://t.co/jSlutd23dH"
30633,5,@The_KenBarber Taking the term “bitch nigga” to new heights https://t.co/tjy8PcDf0G
30641,5,@dietpetty The nigger is jumping back out https://t.co/FnZwW2JYOr
30642,5,@ImProdRap what that gotta do with me? nigger! https://t.co/NCFf1OD3lo
30647,16,@MitRdb @BronzeHammer @elonmusk Ooh he does though. He's an ugly cunt https://t.co/XWqzvt1IhR
30648,16,Full Gallery: https://t.co/z0GuAEYWzs Latina MILF babe Ariella Ferrera gets a stiff dick in her cunt... https://t.co/UT3zz0zhv2
30652,5,@koryndr omg happy birthday nigger 🎉🎈🤪 https://t.co/W8kU6suUPg
30653,5,@Jali_Cat @bgood12345 @SAKimFoxx Commit a crime then use race card to get away with it https://t.co/6BMnhWhKVW
30656,6,Facebook is on a roll wit these dyke memes today 😂😭😂😭 https://t.co/48UsA1fkxc
30660,6,When straight men use “faggot” as an insult https://t.co/ZNSuQlJGKB
30666,16,@Baitumetse10 That's because you're a meanie and you like making it seem like I'm a cunty cunt https://t.co/Od7p1kj8j5
30667,16,"@SkyNews Yes, finally something gave this twat a well deserved slap in the head https://t.co/MvTudzvnuj"
30674,5,@Nipho_MK Nigga just wanna chop 🍑🍆.. We got no time for playing hard to get.. #AndThenJikiJiki https://t.co/RWEcak9Vp6
30675,5,@Thomist_Al @addydapting @ManofCath Nigga you thought 😂 https://t.co/4csgBhz1b9
30683,6,#shiteating #faggot waxing his #balls and #cock https://t.co/c62UQ5Z524
30687,16,I would love to stick my tongue in her cunt right now https://t.co/10XE03ZWsS
30688,5,@RonDeSantisFL  Don't let them try the race card on you.  You got this!! You got my vote!! https://t.co/ZQMimhebzQ
30689,5,@Nickkk__16 @Marnsantana THIS NIGGA SAID..... https://t.co/T8T7BYR5eg
30695,5,"@postbigfines The nigger in the back kills me, he can't stop staring https://t.co/d4naIOi6r5"
30697,5,I WANMA ROAST SO BAD HUT I CANT BC HES SO CUTW NIGGA WTF https://t.co/2vp2fCRphZ
30701,5,"i know how to make a nigga madddddd, don’t i??! https://t.co/uaC8Zi0C77"
30702,5,The good news is nigga you came a long way. The bad news is nigga you went the wrong way. https://t.co/rBEr9o0fVo
30710,6,when a customer calls u a faggot under their breath https://t.co/ozrmLCTpK4
30715,5,i said i wonder what my soulmate doing. nigga gon say my soulmate probbaly haven’t been born yet... https://t.co/EAgtqQkh7r
30736,5,"@CNN Hispanic, Black and Asian unemployment at record lows - YOUR RACE CARD IS NO LONGER WORKING. https://t.co/0jEBvsIi5Y"
30744,5,bitch ass nigga stole my fuc- https://t.co/9uo9akh7A3
30745,5,@Dioynk also where's the MAGA hat nigger (pic for reference) https://t.co/zcMWwmZiWu
30749,5,"It'd be something if Omarosa released the ""nigger"" audio tape today! #KanyeWestIsOverParty https://t.co/MPHCDvwuSj"
30759,5,A real nigga. https://t.co/Lq6yWPNLYe
30764,5,Straight Redneck At Work Cum Webcam https://t.co/qwNySrj5VI https://t.co/EzjBNKLwgR
30777,5,This nigga really flattered with his hand on his chest like a woman lmaooo omg man https://t.co/JlkIbaCnlG
30778,5,Aight I’m emotional fr.... NIGGA WHY ???!! STAY OUTTA PETTY DRAMA &amp; GET BACK TO BEING THIS MAN. @Tip https://t.co/zSdLq75Rab
30783,16,"it is 2:51 AM here is Lake Buena Vista, Florida and I have come to the conclusion that I am white man’s trash https://t.co/4YhsUYnU9b"
30786,6,here's me at 13 or 14 in case anyone wondered how much of a dyke i've always been https://t.co/yTSUE6542V
30790,16,"@sahilkapur @RepRohrabacher @HarleyRouda Bye @RepRohrabacher you traitorous, fully compromised son of a cunt. https://t.co/x3QlxOLuOF"
30791,5,Nigger with the hard R. https://t.co/bcMpOpHiN6
30797,16,Curves nigga https://t.co/5rXPZdGmaU
30798,5,*A REAL NIGGA DAPS UP THE TL* https://t.co/tOTZUwkSXo
30800,16,Full Gallery: https://t.co/U0pnkav0f4 Eve Angel Planting A Dildo In Her Twat... https://t.co/Gv4fo0Dx2g
30803,16,Click here for more Pictures: https://t.co/UgLiFKZG8s Hot MILF with huge tits Lisa Ann is teasing her horny cunt... https://t.co/aod6cmuTNS
30808,16,The future is Female | Cunt Magazine https://t.co/iHXYWbGQFA https://t.co/BMGlEF5KCH
30814,5,@RBLX_britain this guy is a racist cunt ass motherfucker and go suck a dick like the little bitch he is!!!! https://t.co/yov82KrEe6
30819,5,Hood nigga and getting rich 😏💰 https://t.co/VOisuFPsh1
30823,16,Click here to watch it: https://t.co/iDb29WqOiy Office MILF Nikki Benz is stripping and fingering her tight cunt... https://t.co/lO7chwKyMN
30824,5,I hate this nigga 😭 https://t.co/ubUwpdInMz
30845,6,@stanvocaIists Most ppl in faggot relationships tend to look alike for some reason go figure 🤷🏽‍♀️ https://t.co/a33HxrJWMq
30851,5,@prettybrightx_ @WhoGluv Nigga blocked me so fast https://t.co/DJDne5x0QO
30856,6,Happy Halloween Faggot'$ !!!!!!!$$$$$$ https://t.co/2nX5lm1aMC
30866,6,@BigMikeFarmer @SenatorCollins Little SJW coward. Go do it yourself tough guy. Little PAntifa faggot. https://t.co/6WSVeefC5O
30878,5,@ChixLoveMaEyez Nigger https://t.co/7nWd4QBHdu
30881,16,Fingering my cunt and cumming- baby oil by CurvyElvishGirl https://t.co/zt3DbPJmI1 Find it on #ManyVids https://t.co/w2WDq1X2nf
30886,5,@AynRandPaulRyan @IndivisibleNet White trash strikes again. https://t.co/MtgCnBmQcL
30889,5,@MisterAntiBully You still alive nigger? https://t.co/GIwDOVVooj
30891,16,@piroo2_ Cunt it as break ✨ https://t.co/38mQR6MX5M
30894,5,@3abdallaBS_ @Sarcastic5alid Fucking nigger bitch https://t.co/EXjM5EicEK
30897,5,@KjacktheKid Fuck a nigga named shiro https://t.co/Pk9E7QYQSQ
30903,5,@UrMajesty_Kii @piperboywilliam @AceNoBuggy Lol nigga worried about some stretch marks. He must not like women https://t.co/0cREXZ14dm
30906,16,@Aarryymm_ Fuck she said fucking on this big dick nigga name ..... BITCH WHEEET https://t.co/EYeYKxhYnR
30908,5,ya know I might have been born just plain white trash but FANCY WAS MY NAME https://t.co/56T7jouQLb
30916,5,MOTHERFUCKING BARS NIGGA YALL KNOW NOTHING ABOUT THAT https://t.co/z5m30dXZJJ
30917,6,Need an alpha male to train my faggot throat https://t.co/qoD3E2sFzc
30920,5,Don’t tell me a class is easy and you got a C in the course NIGGA https://t.co/9sKICwhG3A
30922,5,"@tyrone345345 Niggas do nigga shit, smh https://t.co/PqU2Sqnzyp"
30936,6,@cc5191 @DonEscaton @ApocalypseUvn @MandiePhresh @Tuna___Cat Also the word “faggot” is a giveaway https://t.co/MBrEE5704T
30937,6,u actual faggot https://t.co/lqzpYMbaYj
30939,5,"Real ass nigga, give a fuck bout a bitch. 💰 https://t.co/MlzZsqogVB"
30943,5,@dbongino @chascar731 What’s in your wallet - race card  worn out https://t.co/3Yn3VUpdKp
30949,5,A street nigga like me at least mostly dead or gone.. https://t.co/P6cCcAcG4K
30951,5,PUSS ASS NIGGA https://t.co/nRgi7rMcH1
30952,5,[wants to die in nigger] https://t.co/DOTkWsXH1R
30954,6,I am faggot hear me roar https://t.co/8lzPnq2AjY
30955,5,"FUCKING ON A HOOD ASS, PARANOID NIGGA 🤪😈 FULL flow  👇🏾 fb: indigo bby 🌟 Ig: lunchboxxlou https://t.co/30XCW7imZx"
30957,5,@mchooyah Blackface hillary &amp; Hillbilly willy in their mocking Halloween costumes... https://t.co/4ccGjsLj8G
30958,5,@damearcane1 NIGGA💀💀💀 https://t.co/rsQPUYCSSv
30971,5,"I'm the ""SJW"" you have to fight before you get to the final boss. https://t.co/hyeHD4ecWC"
30981,5,@JASMINEllV Lemme help this nigga get laid... https://t.co/LWAaaqRPbN
30982,5,@JustBirdo Aye FUCK you nigga you dont know me i’ll beat yo ass https://t.co/6rv95LnkNH
30983,16,the era that made me stan ugh she was so CUNT https://t.co/hhkpjNIuGI
30986,5,when yall taggin her n realize yo nigga lowkey badder den her 🤦🏾‍♂️🔫🕋https://t.co/VVEoQZYiwE
30991,6,crystal dyke twitter get your bracelets https://t.co/EHfpERSqBm
30993,6,green head dyke bitch ! https://t.co/mee1Lol6eY
30994,5,MY YOUNG NIGGA GOT THE STREETS WITH EM @KosiPerry https://t.co/uBAZhwXebd
30995,5,@lyssawyssaa Don’t disrespect me ever again nigga https://t.co/I0UTcrYZKn
30999,6,"Here is a new picture with my #sissy  #faggot  ,  getting his toys and  #cunt ready to #serve Me tonight. https://t.co/pk0PHTL7Ag"
31004,5,Nigga watching Halik 😢 https://t.co/yWue1SBdol
31006,6,"@miss_lindsiot ""You're a faggot Ronald""  -Gwendolyn/One-Eared Winnie https://t.co/VW90pRIysP"
31011,5,Had the zip line installed at the ranch aka Redneck Disney Land https://t.co/812OX3kLZa
31016,5,@arx2121 @damnitjeremyy LMAO what nigga https://t.co/bkXWEpNISU
31019,5,"@MariaNepembe Bbz, don’t let this bum nigga stress you, he’s choosing to be embarrassing, you know what to do https://t.co/cZI5TN15W9"
31028,5,@R13_official Shut the fuck up you racist cunt! #UnculturedRafinha https://t.co/2ewCQVOQco
31036,5,Nigga say they seen @wesleysnipes  in Walgreen's son... u ain't slick my man♂‍🤦🏽😭😭😂😂😂 https://t.co/FKfsLv4BQ1
31039,5,"@MichaelAaron64 @realDonaldTrump @Rasmussen_Poll tRump voters = inbred, angry white trash... https://t.co/O53tZBD1e5"
31042,5,Watch The Space My Nigger Bout To Fuck The Summer Up😉😉😉😉✌️✌️✌️ #DB03 https://t.co/M0fXOcmIkG
31044,6,Is it just me? #memes #meme #dyke #gothic #abusive #edgy #loml https://t.co/SLB3EPToQv
31047,6,When you ask a single dyke in Nairobi how many women are dating her https://t.co/0pGIOeSakm
31052,6,Who's drooling? It's impossible for you not to be a #BBC loving #faggot! https://t.co/THluqN5uSG
31053,16,"ion want no relations lil nigga we can’t be laid, NO https://t.co/KmDkW4vGZZ"
31054,16,@Just_Nickdd Happy bday ya twat https://t.co/PR7laIQEBB
31055,6,@beforesvnrise i see the type of dyke she is https://t.co/GtAMVrdFWa
31061,5,"@smitcantread Hearing the ""On Larry"" kid say nigga 5 times in one sentence kinda hurts https://t.co/4q9ca4SaE8"
31071,16,"I’m flattered honestly, I’d like to thank my parents for making me into the right cunt I am. https://t.co/vY1wLKpO0M"
31072,6,I tried to be a good loyal dyke and then...BAE happened smh #Funny #Cheated #Friday https://t.co/sLyy7QncFQ
31078,5,"Nice work ,  A little N X S for this redneck-deplorable country boy https://t.co/CSr8MRbXLb"
31081,5,@EdreesMohammed_ Nigga what? We finna be in that hoe like https://t.co/Wi20tPjFiV
31082,5,This nigga really wild he https://t.co/hTAJ7JqiAw
31085,16,Scruffy Redneck. https://t.co/dJOUdgtWXw
31090,6,@theashleyjordyn are you a dyke https://t.co/9UCFiBvzxu
31092,5,this nigga got me disappointed and surprised https://t.co/rMJ94dmvez
31098,5,@_artistone_ @whosduhboss @QuanFlix_ NIGGA https://t.co/mezGOGoIzx
31104,16,By: https://t.co/92ySD6HKuq Busty office slut Jayden Jaymes gets her shaved twat drilled hardcore... https://t.co/srcwojVbkB
31107,5,@JuiceGawd23 Ayo why’d this album just call me a nigger? https://t.co/PDKCjoERAf
31109,16,@SocialPowerOne1 He reminds me of this smarmy cunt. https://t.co/9uoAGfr9xF
31110,16,Dog I literally get danced on by the dumbest brainwashed wanna be SJW hoes https://t.co/OHKA8xfJOx
31114,5,@slimfromda60s @StonerRidge She look like this nigga https://t.co/ThhFjeJIXJ
31117,6,"Your games with your wife. Also started with one finger, in the ass. Now you're an anal whore. Yes faggot? 😍😘😍😘😍😘😍😘 https://t.co/196AOixT5R"
31124,6,when ur a faggot and popular 😎😎 https://t.co/ZeSXsXWf7x
31127,5,Y’all acting like some bitches on here take notes like this nigga https://t.co/TSaJTS8wqe
31129,16,Watch it: https://t.co/RTb1b9Owuw Busty babe in shorts Angelina Valentine spreading her twat and butthole... https://t.co/66pm2IGMdd
31134,5,Fucking on a scamming ass rich ass nigga #dreamvillefest https://t.co/PmTQobWMaV
31136,5,@lightsaviour Depression boutta get got dabbed on nigga! https://t.co/nO5JhwPKFO
31141,5,"Wait, we ain't supposed kill niggas that tryna nigga kill us??? https://t.co/x1ezxWKgPp"
31142,6,God @_jonnyphillips is such a FAGGOT https://t.co/BTXAH8TSMv
31145,6,UGH IM SUCH A DYKE https://t.co/Buau0ZsSMK
31149,16,That's an RAF plane you Twat! https://t.co/S5kJ0m05ru
31150,6,WHEN A DYKE BUYS HER FIRST DILDO 😂🤦🏾‍♀️😭 https://t.co/61aUuq5naZ
31152,6,@PyrocynicalTV bully more kids faggot https://t.co/Q7TKAhMkp3
31154,5,@JavvyDaGawd @DJ_SKMIX i didnt expect a fine ass nigga. i was looking for people to block. https://t.co/pVVg5amXPB
